credit_id,department,gender,id,job,name
57782f03925141371c000cf7,Lighting,0,1644476,Lighting Artist,Alex Murtaza
57782f259251411f150014be,Lighting,0,1644477,Lighting Technician,Dave Roughley
577830269251411f15001558,Production,0,1644479,Production Coordinator,Jasmine Barry
5778317f92514136b2000ed0,Sound,0,1644481,Boom Operator,Kristian Bailey
577849399251416d7700061b,Visual Effects,0,1644531,Visual Effects,Pam Hammond
57784a23c3a3686080001ede,Visual Effects,0,1644532,Visual Effects Supervisor,Chris Bond
57784a4c9251416d770006a1,Writing,0,1644533,Storyboard,Raymond Dumas
52fe44e4c3a36847f80b043b,Production,2,9578,Producer,John Foreman
52fe44e4c3a36847f80b042f,Writing,0,57219,Screenplay,Joan Didion
52fe44e4c3a36847f80b0435,Writing,0,57220,Screenplay,John Gregory Dunne
58bacfd7925141126a006dc0,Writing,2,49904,Screenstory,Will McRobb
58bacfdf9251416073024552,Writing,2,49905,Screenstory,Chris Viscardi
52fe43409251416c750093bb,Directing,0,64152,Director,Robert Stevenhagen
58bad2a9925141607b02466a,Editing,2,172733,Editor,Mark Solomon
58bacfa592514160840250fc,Writing,0,1030892,Book,Kate DiCamillo
58bad3bf925141607b0247a9,Visual Effects,0,1198798,Character Designer,Tim Watts
58bad809925141609b0245f8,Visual Effects,0,1448047,Lead Animator,Peter Dodd
58bad449c3a368515d007613,Writing,0,1451298,Story,Brendan Houghton
58bad4b592514160770253c1,Writing,0,1453606,Story,Dean Roberts
58bad4bfc3a36866860209bc,Writing,1,1453607,Story,Sharon Smith
58bad8159251416077025709,Visual Effects,0,1453989,Lead Animator,Matt Everitt
58bad962c3a36851cd007a04,Sound,0,1461169,First Assistant Sound Editor,Gayle Wesley
58bad9bdc3a368515d007c5d,Sound,0,1533568,Orchestrator,Jerome Leroy
58bad441c3a368664d023fe5,Writing,0,1554432,Story,Gary Dunn
58bad96bc3a368668f01f480,Crew,0,1719766,Post Production Supervisor,Cheryl Murphy
58bad5b5c3a368664d024137,Sound,0,1741755,Sound Designer,Ian Bender
58bad073c3a368668f01ec7f,Production,0,1769885,Executive Producer,William Sargent
58bad167c3a368668f01ed44,Production,0,1769887,Co-Producer,Tracy Shaw
58bad236c3a3686630021c47,Visual Effects,0,1769892,Visual Effects Supervisor,Barry Armour
58bad3acc3a368664d023f50,Visual Effects,0,1769895,Character Designer,Nikolay Neykov
58bad3ca925141609e02360d,Visual Effects,0,1769896,Character Designer,Nelson Yokota
58bad42d9251416084025565,Writing,0,1769899,Story,Arshad Baig
58bad4f7c3a368668f01f05f,Writing,0,1769900,Story,Darren Vandenburg
58bad530925141608402567f,Editing,0,1769902,First Assistant Editor,Aidan O'Brien
58bad565c3a36866a5022a73,Editing,0,1769903,Assistant Editor,Erika Gonzales
58bad5d6c3a368664d024153,Production,0,1769914,Associate Producer,Celia Boydell
58bad609c3a3686630021ff2,Production,0,1769916,Associate Producer,Peiyu Foley
58bad61ac3a3686630022010,Production,0,1769917,Associate Producer,Casey Crowe
58bad62bc3a368668f01f170,Production,0,1769919,Associate Producer,Jamal McLemore
58bad796c3a368515d007984,Visual Effects,0,1769923,Lead Animator,Bart Boirot
58bad7aac3a36851cd0077ff,Visual Effects,0,1769924,Lead Animator,Rahul Dabholkar
58bad7d6c3a36866300221ba,Visual Effects,0,1769925,Lead Animator,José Luis de Lucas
58bad9e5925141606b0260cd,Art,0,1769936,Title Designer,Bruce Schluter
52fe43b49251416c7501ad6d,Writing,2,3389,Screenplay,Michael J. Leeson
563b40ecc3a3681b4b02206f,Art,2,6630,Set Decoration,Jaro Dick
52fe43b49251416c7501ad61,Directing,2,66654,Director,Kevin Donovan
563b40c9c3a3681b4d027541,Art,0,1316189,Production Design,Monte Hallis
563b411ec3a3681b590239ce,Art,0,1399490,Art Department Coordinator,H. Nancy Pak
563b41b1c3a3681b5e022fdb,Directing,1,1399521,Script Supervisor,Susan Marucci
563b424f9251414cc9004026,Costume & Make-Up,0,1518503,Key Hair Stylist,Diana Ladyshewsky
563b426d9251413b13005f99,Costume & Make-Up,0,1524659,Key Hair Stylist,Janice Miller
563b406292514129fe0162ca,Production,0,1531892,Casting Associate,Elizabeth Grey
563b41629251414c700040bd,Costume & Make-Up,0,1531894,Costume Supervisor,Mia Sturup
563b419cc3a3681b5e022fd4,Crew,0,1531895,Choreographer,Clarence Ford
563b41d7c3a3681b5c026121,Crew,2,1531896,Armorer,John 'Frenchie' Berger
563b42159251416d52015bc8,Crew,2,1531897,Special Effects Coordinator,Martin Malivoire
563b4229c3a3681b4d027570,Visual Effects,0,1531898,Special Effects Supervisor,Jason Board
563b42a49251414ab7022608,Costume & Make-Up,0,1531899,Makeup Artist,Bonita DeHaven
563b46099251414ab7022667,Art,0,1531900,Construction Coordinator,James Halpenny
52fe4397c3a36847f806020f,Writing,2,1203,Characters,J. F. Lawton
52fe4397c3a36847f8060245,Art,2,1222,Production Design,Albert Brenner
52fe4397c3a36847f8060215,Writing,2,27548,Screenplay,Richard Hatem
52fe4397c3a36847f806024b,Art,1,32279,Co-Art Director,Carol Winstead Wood
52fe4397c3a36847f8060251,Art,0,13435,Set Decoration,Kathe Klopp
52fe4397c3a36847f806025d,Costume & Make-Up,0,32280,Makeup Artist,Gandhi Bob Arrollo
52fe4397c3a36847f806026f,Costume & Make-Up,0,32283,Makeup Artist,Jef Simons
52fe4397c3a36847f8060275,Costume & Make-Up,0,32284,Makeup Artist,Ken Wensevic
52fe4397c3a36847f806027b,Costume & Make-Up,0,32285,Makeup Artist,Shelley Woodhouse
53902f02c3a3680d750013d5,Costume & Make-Up,1,53527,Costume Design,Jill Taylor
52fe4c26c3a368484e1a9de3,Production,0,1106752,Producer,David Ready
5677e64e92514179e100932f,Art,1,5389,Production Design,Judy Becker
5718ead29251416610000346,Art,1,5391,Set Decoration,Heather Loeffler
5719e6c5c3a3685268001838,Sound,0,9409,Supervising Sound Editor,John Ross
5391e550c3a3686480001889,Writing,2,17883,Screenplay,David O. Russell
5677e6cc92514179dd0086e7,Production,0,45838,Executive Producer,George Parra
5677e5819251417845001746,Production,2,70701,Producer,Ken Mok
5677e6c092514179e100934a,Production,1,174514,Executive Producer,Annie Mumolo
5677e5efc3a368168b008540,Camera,2,969171,Director of Photography,Linus Sandgren
5718eb699251412b37003fe2,Art,2,1018480,Assistant Art Director,Carl Sprague
5677e61ac3a3681685008af2,Editing,2,1156888,Editor,Tom Cross
5677e685c3a368168b008555,Production,0,1279645,Executive Producer,Matthew Budman
5718ed55c3a3687fd6003afa,Sound,0,1397736,Music Editor,Lise Richardson
5718ee479251412b37004035,Visual Effects,0,1404287,VFX Supervisor,Dan Schrecker
5719e78dc3a368525c001873,Costume & Make-Up,0,1415080,Makeup Artist,Carla White
5718eabf9251416e7b000287,Art,0,1428843,Set Decoration,Hillary Derby
5718eccac3a3686e200003db,Costume & Make-Up,0,1433656,Assistant Costume Designer,Meghan Kasperlik
5718ed37c3a3687c2c004872,Directing,0,1450000,Script Supervisor,Tracy Scott
5718eef39251416e7b000356,Visual Effects,0,1496420,Visual Effects Producer,Wendy Garfinkle
5719e724925141715d000a76,Costume & Make-Up,0,1521022,Hairstylist,Patricia Grande
5731c4979251413fb8002e78,Production,2,1522988,Executive Producer,John Fox
5719e92c9251414e97000f6e,Editing,0,1547662,First Assistant Editor,John To
5719e650925141715d000a55,Crew,2,1550237,Sound Recordist,John Soukup
5677e590c3a368167c008d9d,Production,0,1551814,Co-Producer,Michele Ziegler
5677e5e3c3a3681680008ab0,Sound,0,1551816,Original Music Composer,West Dylan Thordson
5677e6a3c3a368168e009363,Production,0,1551817,Executive Producer,Joy Mangano
5718eb22c3a3680160004400,Art,0,1608760,Art Department Coordinator,Chris Sullivan
5718eb45c3a3680160004409,Art,0,1608761,Assistant Art Director,Jeffrey D. McDonald
5718eb569251416e7b0002bd,Art,0,1608762,Assistant Art Director,Jonathan Mosca
5718eba89251417a22009c15,Crew,0,1608763,Second Unit Cinematographer,Davon Slininger
5718ebe5c3a3686d30004c46,Lighting,2,1608764,Gaffer,Patrick Murray
5718ec26925141661000037a,Camera,0,1608765,First Assistant Camera,Keith B. Davis
5718ec9c9251412b3700400b,Production,0,1608767,Casting Associate,Rebecca Dealy
5718ecb0c3a3686cb7004b7d,Costume & Make-Up,0,1608768,Assistant Costume Designer,Tamsin Costello
5718ee0ac3a3686d30004c8b,Crew,0,1608772,CG Supervisor,Brendan Fitzgerald
5718ee349251416e7b00032f,Visual Effects,0,1608773,VFX Editor,Rachel Ambelang
5718ee649251416e7b000339,Visual Effects,0,1608775,Visual Effects Coordinator,Tien Nguyen
5718eeaf9251412b3700403d,Visual Effects,0,1608776,Visual Effects Producer,David Robinson
5719e5749251411157001866,Sound,0,1608981,ADR & Dubbing,Will Schillinger
5719e7ea9251414e97000f3e,Costume & Make-Up,0,1608983,Wigmaker,Dawn Victoria Dudley
5719e8f6c3a3682553000fcd,Editing,0,1608984,First Assistant Editor,Elliott Eisman
578c9752c3a36861c90039fc,Art,0,23489,Supervising Art Director,Bill Crutcher
578c970ac3a3682bb200fc11,Art,0,38807,Art Direction,Aradhana Seth
578c9676c3a3685acb00796b,Costume & Make-Up,0,39670,Costume Design,Stephanie Collie
578c95c9c3a36861c9003957,Camera,0,41847,Director of Photography,Ed Wild
5363c1a5c3a368159f002860,Writing,2,54868,Screenplay,Christian Gudegast
578c96e8c3a36861c90039cc,Art,0,59531,Art Direction,Robyn Paiba
578c971dc3a3686230003d17,Art,0,59529,Production Design,Joel Collins
578c969bc3a3685b4400849e,Art,0,60335,Art Direction,Nick Dent
578c9741c3a3685acb0079b6,Art,1,61846,Supervising Art Director,Kes Bonnet
578caa50c3a3685a98007a52,Sound,0,96131,ADR & Dubbing,Tom Deane
5464d1270e0a2635c3001d61,Directing,2,132239,Director,Babak Najafi
578c93cbc3a3685a980071c2,Writing,0,935203,Screenplay,Chad St. John
578c94d79251410e4f008ae7,Production,0,1018082,Producer,Matthew O'Toole
578c99c1c3a3685b4400860c,Camera,0,1186323,Camera Operator,Martin Balkanski
578caa7692514108640041f9,Editing,0,1427502,Dialogue Editor,Jeff Richardson
578cabb5c3a3685acb0080e6,Art,0,1429342,Art Department Coordinator,Mariana Videnova
578c9a1d9251410864003bf9,Lighting,0,1433002,Rigging Gaffer,Pavel Mitov
578caaf3c3a3685b44008ccf,Sound,0,1437156,Sound Effects Editor,Joe Beal
578cab7fc3a3685acb0080d3,Sound,0,1437159,Sound Re-Recording Mixer,Stuart Hilliker
578c99f9c3a368622400400a,Lighting,0,1459226,Gaffer,Hristo Idakiev
57fa3ba2925141212b0073ae,Camera,2,1542347,Camera Operator,Ivan Vatsov
578ca7d6c3a3687a460101cc,Visual Effects,0,1553483,Visual Effects Coordinator,Duncan Holland
578c99ad92514107e4003a66,Camera,0,1555185,Camera Operator,G. Monic Kumar
578c987992514108b600375c,Costume & Make-Up,0,1555186,Costume Supervisor,Riyaz Ali Merchant
578ca897c3a36862240045e8,Visual Effects,0,1574091,Visual Effects Coordinator,Chris Wilson
578cab559251413fa4008714,Sound,0,1582776,Sound Effects Editor,Juraj Mravec
578c963f9251410864003a7c,Production,0,1622448,Casting Associate,Emma Gunnery
578ca7c49251413fa40085f0,Visual Effects,0,1640705,Visual Effects Coordinator,Georgi Garnevski
578ca7e7c3a36861c9004095,Visual Effects,0,1640706,Visual Effects Coordinator,Yuliya Manolova
578ca7fc9251410e4f0091ec,Visual Effects,0,1640707,Visual Effects Coordinator,Svetoslav Mitev
578ca80fc3a36861c90040a3,Visual Effects,0,1640708,Visual Effects Coordinator,Emil Radkov
578ca8359251410e4f0091fd,Visual Effects,0,1640709,Visual Effects Coordinator,Elena Rapondzhieva
578ca7729251410864004114,Crew,0,1640710,Visual Effects Editor,Lyubomira Mladenova
578c984c92514107e40039dd,Costume & Make-Up,0,1652659,Assistant Costume Designer,Johanna Elf
578c98b49251410864003b63,Costume & Make-Up,0,1652660,Costume Supervisor,Beth Lewis
578c98de9251417aca00f245,Costume & Make-Up,0,1652661,Set Costumer,Anna Filipova
578c99e9c3a3686230003e54,Lighting,0,1652666,Gaffer,Jim Beeby
578c9a09c3a3685b4400863e,Lighting,0,1652667,Gaffer,Peter Brimson
578c9adc92514108b6003849,Camera,0,1652669,Still Photographer,Ganesh Patil
578c9d14c3a3685acb007c1d,Crew,0,1652671,Special Effects Coordinator,Richard Jacobs
578ca67792514107e4003f62,Crew,0,1652681,CG Supervisor,Lee F. Sullivan
578ca6c0c3a3685b44008b86,Crew,0,1652682,CG Supervisor,Luca Zappala
578ca73792514107e4003faf,Crew,0,1652683,Visual Effects Editor,Claire Duthie
578ca74cc3a3685a98007956,Crew,0,1652684,Visual Effects Editor,Daniel Ivanov
578ca7a2c3a36862300043cb,Visual Effects,0,1652685,Visual Effects Coordinator,Vanya Benelinova
578ca7b39251413fa40085e5,Visual Effects,0,1652686,Visual Effects Coordinator,Atanas Dichev
578ca8229251410848003f76,Visual Effects,0,1652690,Visual Effects Coordinator,Danail Rankov
578ca84892514107e4003ff8,Visual Effects,0,1652694,Visual Effects Coordinator,Iveta Tsvetkova
578ca85cc3a36862240045d2,Visual Effects,0,1652695,Visual Effects Coordinator,Tomas Vondrasek
578ca986c3a3685b44008c67,Visual Effects,0,1652697,Visual Effects Producer,Anna V. James
578ca9e7c3a3685a98007a37,Visual Effects,0,1652698,Visual Effects Supervisor,Joss Flores
578caabfc3a368623000448d,Sound,0,1652699,Foley,Catherine Thomas
578cab3a925141086400422b,Sound,0,1652700,Sound Effects Editor,Jim Goddard
5830791492514162cb012d1c,Art,1,1711027,Art Direction,Caroline Barclay
52fe4492c3a36847f809d991,Directing,2,2419,Director,Jean-Pierre Jeunet
5395780e0e0a266dc50060bc,Editing,2,2425,Editor,Hervé Schneid
52fe4492c3a36847f809d9e9,Production,1,10205,Producer,Sigourney Weaver
548d7b8e92514122ed0040b9,Camera,1,9360,Still Photographer,Suzanne Tenner
548d758992514122ea003fcd,Editing,2,13371,Dialogue Editor,Harry B. Miller III
548d799b9251415568001a9a,Visual Effects,0,43615,Visual Effects Supervisor,Erik Henry
548d73d592514122ed003fda,Art,0,71300,Sculptor,Steve Wang
59b151ee9251410723084eb3,Lighting,0,74794,Rigging Gaffer,Peter Davidian
548d7aaa92514122f9004206,Crew,2,112572,Stunt Coordinator,Ernie F. Orsatti
53957a7dc3a3684f45001f3c,Costume & Make-Up,0,1329061,Makeup Department Head,Barry R. Koper
548d792f92514122ea00403f,Sound,0,1338374,Sound Re-Recording Mixer,Gregory H. Watkins
548d7c4a9251415568001b10,Directing,1,1347775,Script Supervisor,Shannon Kenny
59b14a35c3a3682e64030355,Costume & Make-Up,0,1372078,Key Hair Stylist,Jason Joseph Sica
548d743092514122f900410f,Crew,0,1397317,Property Master,Emily Ferry
548d722d92514122ed003f9a,Art,0,1398939,Art Department Coordinator,Penny Smartt-Juday
548d727ec3a36820c5004098,Art,0,1398941,Leadman,William K. Dolan
548d736192514122f90040f0,Art,0,1398942,Set Designer,Richard Fernandez
548d741992514122f9004105,Art,0,1398944,Sculptor,Steve Koch
548d7447c3a36820b50044e9,Art,0,1398945,Sculptor,Jeffrey P. Buccacio Jr.
548d754192514122ed004001,Crew,0,1398948,Sound Recordist,Robin Haskins
548d75b29251415568001a1c,Crew,0,1398952,Sound Recordist,David Cunningham
548d7a2ac3a368153b001a31,Visual Effects,0,1398963,Visual Effects Producer,Susan Zwerman
548d7bce92514122ff003b08,Sound,0,1398979,Music Editor,Abby Treloggen
59b153aec3a3682e64030d88,Costume & Make-Up,0,1434170,Key Costumer,Ed Fincher
59b149b59251410707085da9,Costume & Make-Up,0,1441380,Hairstylist,Paul Anthony Morris
59b15280c3a3682d8703372f,Lighting,0,1733514,Chief Lighting Technician,Chris Strong
59b14c46925141072f0876ac,Crew,0,1813019,Propmaker,Charles S. Serrano
59b14b2192514107af0861f6,Directing,0,1836618,Assistant Director,Susan Walter
59b14af1c3a3681fcc02ff7e,Directing,0,1883535,First Assistant Director,Mark Oppenheimer
59b14bfdc3a3682c62089af3,Crew,0,1883538,Propmaker,Jon Marsala
59b14fb59251410723084c59,Crew,0,1883558,Pyrotechnician,Robert Hutchins
59b152d5c3a3682c6208a29f,Camera,0,1883564,Dolly Grip,C. Ashley Sudge
59b15419c3a368244302e175,Editing,0,1883570,Assistant Editor,Liza Sullivan
52fe447fc3a36847f8099c6d,Writing,0,52707,Novel,Stephen Hunter
57eee623c3a3682ab70080ac,Sound,2,10713,Songs,Eric Idle
57eeeab59251415dee007d6d,Art,2,68794,Sculptor,Toby Froud
52fe4cfcc3a36847f82485cd,Writing,0,1152982,Novel,Alan Snow
552b6a4d925141284500168b,Visual Effects,0,1201472,Animation,Joon Soo Song
57eee5f89251416cd600a09e,Editing,0,1299766,Editor,Edie Ichioka
57eeeb3c9251416cd600a322,Art,0,1349897,Sculptor,Scott Foster
53f571da0e0a267f8d003f1e,Writing,0,1355162,Screenplay,Adam Pava
552b69bd9251417c2900119d,Visual Effects,0,1391724,Animation,Danail Kraev
57eeeda9c3a368767a00006a,Visual Effects,0,1411534,Visual Effects Producer,Annie Pomeranz
552b68ea925141265f0036d4,Production,0,1453479,Producer,David Bleiman Ichioka
552b6905c3a36858d6005315,Visual Effects,0,1453481,Animation,Stephen Bodin
552b6910c3a3683e52004f48,Visual Effects,0,1453482,Animation,Jon David Buffam
552b692fc3a368565f005350,Visual Effects,0,1453483,Animation,Sean Burns
552b693ac3a3681f56006995,Visual Effects,0,1453484,Animation,Kristien Vanden Bussche
552b698ec3a3681f5c006126,Visual Effects,0,1453490,Animation,Charles Greenfield
552b69dcc3a368596e005428,Visual Effects,0,1453493,Animation,Adam Lawthers
552b69e9c3a3683e52004f7a,Visual Effects,0,1453494,Animation,Matias Liebrecht
552b6a1c9251416b3e001413,Visual Effects,0,1453497,Animation,Kevin Parry
552b6ac2925141265f003715,Visual Effects,0,1453504,Animation,Kyle Williams
57eeed1ec3a368766d000010,Editing,0,1559587,Additional Editing,Ralph Foster
57eee58a925141229d0006b6,Camera,0,1687182,Director of Photography,John Ashlee Prat
57eee6e2925141175b00995d,Visual Effects,0,1687185,Visual Effects Supervisor,Steve Emerson
57eee763c3a3682ab7008173,Visual Effects,0,1687187,Visual Effects Supervisor,Brian Van't Hul
57eee7a2c3a3682a6500756b,Costume & Make-Up,0,1687189,Costume Design,Deborah Cook
57eee7e4c3a3682a65007590,Art,0,1687190,Art Direction,Curt Enderle
57eeea51c3a3682a650076a9,Editing,0,1687191,Editorial Coordinator,Dave Davenport
57eeea6cc3a3684e32009257,Production,0,1687192,Line Producer,Matthew Fried
57eeea7c925141175b009b19,Production,0,1687193,Production Manager,Dan Pascall
57eeea91c3a3684e1e008d64,Production,0,1687194,Production Coordinator,Jocelyn Pascall
57eeeb8992514122730009c5,Art,0,1687195,Sculptor,Benjamin William Adams
57eeec6e9251415ddb0082ab,Art,0,1687196,Art Department Coordinator,Zach Sheehan
57eeeca0c3a3682ab70083e2,Art,0,1687197,Set Designer,Polly Allen Robbins
57eeecb79251415ddb0082ed,Art,0,1687198,Set Designer,Carl B. Hamilton
57eeecc5c3a3684d9a008fd2,Art,0,1687199,Set Designer,Emily Greene
57eeed75c3a3687677000036,Crew,0,1687200,Post Production Supervisor,David Dresher
57eeed9392514141d9000058,Editing,0,1687201,Editorial Manager,Trevor Cable
57eeedb8c3a368766a000068,Crew,0,1687202,CG Supervisor,Rick Sevy
57eeedf6c3a368767a000098,Crew,0,1687203,Visual Effects Editor,Todd Gilchrist
57eeee21c3a368766a00009a,Visual Effects,0,1687204,Visual Effects Coordinator,Claudia Amatulli
57eeee2dc3a368767f000082,Visual Effects,0,1687205,Visual Effects Coordinator,Jeremy Fenske
57eeee6ac3a368767a0000c5,Crew,0,1687206,Choreographer,Nicole Cuevas
57eeee9992514141db0000ce,Sound,0,1687207,Music Editor,James Bellany
52fe4451c3a36847f808ee8d,Directing,0,2171,Director,Griffin Dunne
52fe4451c3a36847f808eea5,Writing,2,16328,Screenplay,Adam Brooks
57d1f628925141756b0001d2,Sound,2,15432,Supervising Sound Editor,Robert Hein
52fe4451c3a36847f808eec3,Editing,1,21147,Editor,Elizabeth Kling
5564a85f9251416f25000764,Writing,1,51680,Novel,Alice Hoffman
57d1f59cc3a368471e00043a,Art,1,62517,Production Design,Robin Standefer
57d1f5a5c3a3684733000469,Art,0,1298096,Set Decoration,Claire Jenora Bowin
57d1f5e3c3a36847240004ea,Sound,2,1375099,Sound Re-Recording Mixer,Peter Waggoner
57d285d692514175a1004810,Editing,2,1399970,Dialogue Editor,Glenfield Payne
57d1f5d8c3a3684718000435,Sound,0,1538306,Sound Re-Recording Mixer,Robert Schaper
552c5e539251410225000263,Writing,0,61955,Storyboard,Igor Khait
552c5af09251413876001296,Writing,0,76733,Storyboard,Theresa Cullen
552c59bfc3a36861900011e8,Visual Effects,2,127380,Modeling,Michael Chang
552c5d3b92514103ce00016e,Directing,0,577467,Layout,Tim Gaul
552c5a26925141387100141c,Writing,0,1206042,Storyboard,Sharon Colman
552d6fccc3a36838dc00179d,Production,0,1276559,Co-Producer,John Powers Middleton
53a44a7ac3a3682a45001198,Camera,0,1332273,Director of Photography,Pablo Plaisted
552c58f8925141387100138f,Writing,0,1370749,Storyboard,Craig Berry
552c5d05c3a36861a10013c1,Visual Effects,0,1370751,Animation Manager,Amanda Farinos
552c58969251411ff50008f9,Lighting,0,1387180,Lighting Artist,Ross Anderson
552c5817c3a368619c001181,Lighting,0,1453946,Lighting Artist,Steve Agland
552c5821c3a3686195001194,Lighting,0,1453947,Lighting Artist,Shane Aherne
552c582cc3a368619500119c,Visual Effects,0,1453948,Animation,Jhon Alvarado
552c58a09251413c3e001146,Visual Effects,0,1453950,Animation,Nicklas Andersson
552c58acc3a3680270000724,Directing,0,1453951,Layout,Laurence Andrews
552c58b89251413876001150,Lighting,0,1453952,Lighting Coordinator,Shannon Armstrong
552c58c3c3a36861a10011d3,Visual Effects,0,1453953,Animation,Simon Ashton
552c58cf92514174db000140,Visual Effects,0,1453954,Animation,Sven Assmuss
552c58e1c3a368618e00110e,Lighting,0,1453955,Lighting Artist,Kevin Baker
552c5916925141387600117c,Visual Effects,0,1453956,Modeling,Benjamin Bigiel
552c5923c3a36820fc000476,Visual Effects,0,1453957,Modeling,Paul Braddock
552c593ac3a36859dd00003d,Lighting,0,1453958,Lighting Technician,Simon Bunker
552c5947c3a3685a67000026,Visual Effects,0,1453959,Animation,Blair Burke
552c59639251413c3e0011a2,Directing,0,1453961,Layout,Rachael Byrne
552c598092514138710013c4,Visual Effects,0,1453962,Animation,Dug Calder
552c59f292514174db0001bf,Visual Effects,0,1453964,Modeling,John Cochrane
552c5a0d925141387600120c,Lighting,0,1453965,Lighting Coordinator,Amanda Collins
552c5a379251413876001222,Visual Effects,0,1453966,Modeling,Tristan Connors
552c5a429251411ff50009e0,Directing,0,1453967,Layout,Vernessa Cook
552c5ad4c3a3685bc10000bd,Directing,0,1453968,Layout,Gareth Cowen
552c5ae3c3a368618e001213,Lighting,0,1453969,Lighting Artist,Nicholas Cross
552c5afcc3a3685bc10000d2,Directing,0,1453970,Layout,Omar Dabbagh
552c5b09925141387300134f,Lighting,0,1453971,Lighting Artist,Vivian David
552c5b1592514103ce0000a2,Lighting,0,1453972,Lighting Artist,Nick DeBoar
552c5b2ec3a3685bc10000f8,Visual Effects,0,1453973,Animation,Elise Deglau
552c5b3ac3a368618e001244,Visual Effects,0,1453974,Animation,Sergio Delfino
552c5b47c3a3685bc1000109,Visual Effects,0,1453975,Animation,Jérôme Dernoncourt
552c5b52c3a3685a67000112,Visual Effects,0,1453976,Animation,Mathieu Dimuro
552c5b76925141022500013c,Visual Effects,0,1453977,Animation,Jim Dodd
552c5b92c3a36861900012cd,Visual Effects,0,1453979,Modeling,Jeff Driver
552c5ba59251410225000152,Visual Effects,0,1453980,Animation,Patricio Ducaud
552c5bb192514138730013aa,Visual Effects,0,1453981,Animation,Mike Dugard
552c5bbec3a3685a67000153,Lighting,0,1453982,Lighting Artist,Rachael Dunk
552c5bcb9251413876001305,Visual Effects,0,1453983,Animation,Chris Ebeling
552c5cd29251413873001432,Directing,0,1453986,Layout,D. Edwardz
552c5cdf9251413871001557,Lighting,0,1453987,Lighting Artist,Matt Estela
552c5cf4925141093a000051,Visual Effects,0,1453990,Animation,Matt Farell
552c5d12925141387300145d,Crew,0,1453991,Technical Supervisor,Raffaele Fragapanan
552c5d21c3a3686190001373,Visual Effects,0,1453993,Modeling,Nam Gyu Gang
552c5d2e92514138760013af,Visual Effects,0,1453994,Animation,Kayn Garcia
552c5d4dc3a368619e001603,Visual Effects,0,1453996,Animation,Tim Gibson
552c5d5bc3a368619000138d,Lighting,0,1453998,Lighting Artist,Carine Gillet
552c5d689251410225000207,Lighting,0,1453999,Lighting Artist,Natalia Gubareva
552c5d75c3a3685bc100024f,Visual Effects,0,1454000,Animation,David Hansen
552c5d81c3a3685bc100025b,Lighting,0,1454001,Lighting Artist,Herbert Heinsche
552c5d9b92514103ce000196,Lighting,0,1454003,Lighting Artist,Aaron Hoffman
552c5dd292514138730014c4,Visual Effects,0,1454006,Animation,Andrew Hunt
552c5dfec3a3685b2b000221,Visual Effects,0,1454008,Animation,Scott Hunter
552c5e0ac3a36861900013df,Writing,0,1454010,Storyboard,Scott Hurney
552c5e3fc3a3685a6700023c,Lighting,0,1454012,Lighting Artist,Timothy Kenyon
552c5e8292514174db0003ca,Lighting,0,1454013,Lighting Artist,Ryan Kirby
52fe43109251416c750020e3,Editing,0,20924,Editor,Garth Craven
52fe43109251416c750020d7,Sound,0,25362,Music,John Van Tongeren
52fe43109251416c750020c5,Directing,2,58072,Director,John Pasquin
52fe43109251416c750020cb,Writing,1,62365,Screenplay,Katie Ford
52fe43109251416c750020d1,Writing,1,62366,Screenplay,Caryn Lucas
56c3b271c3a368720300004c,Production,1,5707,Producer,Lili Fini Zanuck
56c3b0199251416bba000001,Crew,2,7024,Second Unit,Nick Gillard
56c3ae6d9251416e8b000b40,Camera,0,40793,Helicopter Camera,Brian 'Joker' Mulvey
56c3aba4c3a3684d35000a13,Art,0,15514,Art Department Assistant,Michael Higgins
56c3b3df9251416ba700008d,Sound,0,18991,Sound Mixer,Kieran Horgan
56c3ac1a9251416e8d000a35,Art,0,43153,Assistant Art Director,Julie Busher
52fe4449c3a36847f808d2ad,Editing,0,56136,Editor,Declan McGrath
56c3b47e9251416bae00009f,Visual Effects,0,113104,Special Effects Supervisor,David Gauthier
56c3b4a8c3a36871fd0000a2,Visual Effects,0,113117,Visual Effects Coordinator,Bryce Brecheisen
56c3b15b9251416bba000027,Editing,0,58279,First Assistant Editor,Rebecca Weigold
56c3b2369251416bb7000041,Production,0,58719,Co-Producer,Rebekah Rudd
58c1694b925141732f00aee4,Production,1,63674,Casting Assistant,Kate Lacey
56c3b1fe9251416bba00003a,Production,0,107415,Co-Producer,Chris Chrisafis
56c3b3f29251416bb7000087,Sound,0,117232,Sound Re-Recording Mixer,Craig Irving
58c16832c3a3687da8005885,Crew,0,141358,Aerial Coordinator,Julian Spencer
5367b0610e0a2647c8005e8d,Costume & Make-Up,0,567973,Costume Design,Joan Bergin
56c3b25bc3a36871f700004c,Production,2,953724,Co-Producer,Morgan O'Sullivan
58c168ddc3a3687e00006252,Directing,0,1029064,Second Assistant Director,Karen Richards
56c3b2a49251416bb1000045,Production,0,1119520,Location Manager,Cathy Pearson
56c3abd69251416e86000ab7,Art,2,1173302,Art Direction,Ian Bailie
52fe4449c3a36847f808d2b7,Writing,0,1196741,Writer,Gregg Shabot
56c3b183c3a36871fa000028,Lighting,0,1222602,Gaffer,Kevin Day
584c6533c3a3682ada002211,Production,0,1252225,Co-Producer,James Flynn
