160588,Blue Jasmine,"[112, 7447, 39658, 21127, 52849, 133, 57906, 72873, 71375, 49918, 7133, 16859, 1191672, 1191673, 1191674, 1195805]","[112, 7447, 39658, 21127, 52849, 133, 57906, 72873, 71375, 49918, 7133, 16859, 1191672, 1191673, 1191674, 1195805]"
9829,United 93,"[6569, 47538, 59688, 59689, 59686, 59685, 59687, 1913, 59690, 59691, 41517, 59693, 59692, 59695, 50117, 59694, 59697, 59696, 59698, 54124, 53480, 52442, 101165, 1232501]","[6569, 47538, 59688, 59689, 59686, 59685, 59687, 1913, 59690, 59691, 41517, 59693, 59692, 59695, 50117, 59694, 59697, 59696, 59698, 54124, 53480, 52442, 101165, 1232501]"
10028,Honey,"[56731, 327, 52847, 62122, 62123, 62124, 62125, 62126, 62127, 62128, 62129, 60042, 62131, 62133, 62132, 62134, 62135, 62136, 62137, 557794, 1457035]","[56731, 327, 52847, 62122, 62123, 62124, 62125, 62126, 62127, 62128, 62129, 60042, 62131, 62133, 62132, 62134, 62135, 62136, 62137, 557794, 1457035]"
10535,Spy Hard,"[7633, 37045, 1466, 4726, 13473, 65562, 159485, 10680, 8294, 42824, 15318, 1444575, 37043, 71041, 158208, 16619, 7174, 119781, 16620, 23915, 98078, 55567, 7073, 42362, 31365, 64343, 2368, 15252, 22139, 51707, 73022, 170874, 87003, 2249, 1213127, 1213128, 1575319, 51977]","[7633, 37045, 1466, 4726, 13473, 65562, 159485, 10680, 8294, 42824, 15318, 1444575, 37043, 71041, 158208, 16619, 7174, 119781, 16620, 23915, 98078, 55567, 7073, 42362, 31365, 64343, 2368, 15252, 22139, 51707, 73022, 170874, 87003, 2249, 1213127, 1213128, 1575319, 51977]"
790,The Fog,"[11782, 8944, 7302, 11783, 11784, 11785, 11786, 11787, 11788, 11066, 52622, 54564, 161371, 10380, 83104]","[11782, 8944, 7302, 11783, 11784, 11785, 11786, 11787, 11788, 11066, 52622, 54564, 161371, 10380, 83104]"
43959,Soul Surfer,"[1285, 9994, 966053, 96091, 6065, 51965, 77448, 146510, 231313, 206833, 8977, 971408, 106730, 1008234, 574087, 129952]","[1285, 9994, 966053, 96091, 6065, 51965, 77448, 146510, 231313, 206833, 8977, 971408, 106730, 1008234, 574087, 129952]"
10364,Catch-22,"[1903, 1936, 24318, 64928, 64929, 7795, 64930, 7301, 33644, 40, 10127, 8349, 12438, 28164, 14064, 6168, 14987, 3042, 62590, 40000]","[1903, 1936, 24318, 64928, 64929, 7795, 64930, 7301, 33644, 40, 10127, 8349, 12438, 28164, 14064, 6168, 14987, 3042, 62590, 40000]"
16991,Observe and Report,"[19274, 1772, 454, 11477, 86624, 62862, 86626, 1989, 1183546, 88124, 79419, 1026789, 1104394, 963885, 1026790, 1026791, 1410029, 10872, 54716, 54709, 202830, 79211, 1054505, 1011304]","[19274, 1772, 454, 11477, 86624, 62862, 86626, 1989, 1183546, 88124, 79419, 1026789, 1104394, 963885, 1026790, 1026791, 1410029, 10872, 54716, 54709, 202830, 79211, 1054505, 1011304]"
9610,Conan the Destroyer,"[1100, 10661, 58181, 3801, 10134, 31364, 46423, 10942, 9596, 20761, 25504]","[1100, 10661, 58181, 3801, 10134, 31364, 46423, 10942, 9596, 20761, 25504]"
1578,Raging Bull,"[380, 4517, 14702, 7164, 17651, 17652, 17653, 1241, 4692, 1006721, 559279, 1498313, 16643, 26874, 42290, 122269, 948553, 940212, 175002, 4130, 1010, 38159, 2554, 1422613, 120303, 174657, 1227157, 104578, 14795, 1032, 104601, 1394703, 135402, 1243306, 177205, 222831, 25579, 1095035, 1317197, 1265389, 1214919, 61241, 134013, 1235718, 169362, 42090, 1888773]","[380, 4517, 14702, 7164, 17651, 17652, 17653, 1241, 4692, 1006721, 559279, 1498313, 16643, 26874, 42290, 122269, 948553, 940212, 175002, 4130, 1010, 38159, 2554, 1422613, 120303, 174657, 1227157, 104578, 14795, 1032, 104601, 1394703, 135402, 1243306, 177205, 222831, 25579, 1095035, 1317197, 1265389, 1214919, 61241, 134013, 1235718, 169362, 42090, 1888773]"
25643,Love Happens,"[6383, 4491, 20750, 8349, 116549, 3911, 58873, 64154, 4432, 29234, 2249, 90131, 168540, 1219446, 583061, 203639]","[6383, 4491, 20750, 8349, 116549, 3911, 58873, 64154, 4432, 29234, 2249, 90131, 168540, 1219446, 583061, 203639]"
11904,Young Sherlock Holmes,"[984, 70881, 31921, 660, 87415, 98098, 982402]","[984, 70881, 31921, 660, 87415, 98098, 982402]"
28665,Fame,"[38703, 101519, 101521, 52119, 101522, 206517, 1003061, 133328]","[38703, 101519, 101521, 52119, 101522, 206517, 1003061, 133328]"
44115,127 Hours,"[17051, 51072, 20354, 11291, 51988, 20879, 4515, 142182, 142183, 60467, 142184, 142185, 63484, 1178035, 639, 1511951, 1613030, 1006775, 1613033, 1613034, 1613035, 1613043, 1613044, 1613045, 973238, 130793, 564335, 1390549, 233922]","[17051, 51072, 20354, 11291, 51988, 20879, 4515, 142182, 142183, 60467, 142184, 142185, 63484, 1178035, 639, 1511951, 1613030, 1006775, 1613033, 1613034, 1613035, 1613043, 1613044, 1613045, 973238, 130793, 564335, 1390549, 233922]"
10569,Small Time Crooks,"[1243, 65850, 30364, 4688, 11482, 16165, 41551, 67096, 67098, 67097, 67099, 67100, 67102, 67101, 28004, 67103, 58251, 67104, 67105, 3291, 1089394]","[1243, 65850, 30364, 4688, 11482, 16165, 41551, 67096, 67098, 67097, 67099, 67100, 67102, 67101, 28004, 67103, 58251, 67104, 67105, 3291, 1089394]"
10560,Center Stage,"[65871, 8691, 40980, 8212, 128628]","[65871, 8691, 40980, 8212, 128628]"
333348,Love the Coopers,"[67773, 3092, 1230, 1903, 59315, 27105, 71070, 3141, 496470, 53650, 35515, 24357, 4602, 1367075, 1190668]","[67773, 3092, 1230, 1903, 59315, 27105, 71070, 3141, 496470, 53650, 35515, 24357, 4602, 1367075, 1190668]"
20483,Catch That Kid,"[37917, 67602, 41883, 3130, 8213, 3911, 6474, 65334, 33532, 42200, 538321, 9047, 85140, 86170, 9300, 86172, 86173, 86174, 86175, 62076, 62100, 86176, 86177, 86178, 86179, 86181, 55374, 86187, 86188, 79397, 86191, 86192, 86193, 82988]","[37917, 67602, 41883, 3130, 8213, 3911, 6474, 65334, 33532, 42200, 538321, 9047, 85140, 86170, 9300, 86172, 86173, 86174, 86175, 62076, 62100, 86176, 86177, 86178, 86179, 86181, 55374, 86187, 86188, 79397, 86191, 86192, 86193, 82988]"
11457,Life as a House,"[8945, 5470, 17244, 20089, 2453, 19211, 2154, 78017, 8213]","[8945, 5470, 17244, 20089, 2453, 19211, 2154, 78017, 8213]"
321697,Steve Jobs,"[17288, 204, 19274, 77795, 8447, 72873, 1419742, 235416, 1255902, 40543, 6585, 928577, 1576420, 1576421, 1576458, 1648751, 1652785, 1652786, 1652788]","[17288, 204, 19274, 77795, 8447, 72873, 1419742, 235416, 1255902, 40543, 6585, 928577, 1576420, 1576421, 1576458, 1648751, 1652785, 1652786, 1652788]"
19840,"I Love You, Beth Cooper","[17265, 85236, 98772, 74935, 66536, 140114, 208679, 81097, 205053, 71402, 143329, 129298, 77037, 2394, 65528, 162672, 1507605]","[17265, 85236, 98772, 74935, 66536, 140114, 208679, 81097, 205053, 71402, 143329, 129298, 77037, 2394, 65528, 162672, 1507605]"
22327,Youth in Revolt,"[39995, 58225, 15033, 11477, 884, 71552, 117669, 108916, 2681, 440306, 20753, 1286238, 1319235, 588, 5960, 71554]","[39995, 58225, 15033, 11477, 884, 71552, 117669, 108916, 2681, 440306, 20753, 1286238, 1319235, 588, 5960, 71554]"
38665,The Legend of the Lone Ranger,"[1062, 2454, 12853, 4765, 20361, 30619, 5605, 44688, 1362785, 1567101, 175468, 980378, 1567102, 14870]","[1062, 2454, 12853, 4765, 20361, 30619, 5605, 44688, 1362785, 1567101, 175468, 980378, 1567102, 14870]"
2575,The Tailor of Panama,"[517, 118, 8944, 10839, 2039, 26157, 2462, 10980, 26161, 1173, 4790, 19152, 4253, 8537]","[517, 118, 8944, 10839, 2039, 26157, 2462, 10980, 26161, 1173, 4790, 19152, 4253, 8537]"
11644,Blow Out,"[8891, 44038, 12074, 11901, 73513, 73514, 73515, 13728, 22107, 12439, 1117284, 174653, 197399, 1344729, 1345867, 1209900, 1793542]","[8891, 44038, 12074, 11901, 73513, 73514, 73515, 13728, 22107, 12439, 1117284, 174653, 197399, 1344729, 1345867, 1209900, 1793542]"
146227,Getaway,"[569, 77948, 10127, 652, 27422, 105173, 1000981, 105834, 94699, 1270921, 90112, 60653]","[569, 77948, 10127, 652, 27422, 105173, 1000981, 105834, 94699, 1270921, 90112, 60653]"
68924,The Ice Storm,"[8945, 11148, 10205, 15319, 2219, 6886, 109, 46530, 38582, 2977, 20879, 170060, 171652, 107462, 3897, 13023]","[8945, 11148, 10205, 15319, 2219, 6886, 109, 46530, 38582, 2977, 20879, 170060, 171652, 107462, 3897, 13023]"
253235,And So It Goes,"[3392, 3092, 1186840, 1251573, 36926, 204367, 1327294, 1327295, 1855403, 1327296, 60195, 1224384, 1327297, 3026, 24291, 5370, 1110925, 1496672, 1795332, 60033, 1475960, 176822, 1698872, 1522168, 164382, 1795363, 1671572, 1795364, 1855398, 1205623, 1784545, 130843, 1855401]","[3392, 3092, 1186840, 1251573, 36926, 204367, 1327294, 1327295, 1855403, 1327296, 60195, 1224384, 1327297, 3026, 24291, 5370, 1110925, 1496672, 1795332, 60033, 1475960, 176822, 1698872, 1522168, 164382, 1795363, 1671572, 1795364, 1855398, 1205623, 1784545, 130843, 1855401]"
22102,Troop Beverly Hills,"[56881, 8977, 31024, 27862, 17832, 93663, 91415, 145747, 170107, 994110, 160308, 14414]","[56881, 8977, 31024, 27862, 17832, 93663, 91415, 145747, 170107, 994110, 160308, 14414]"
18701,Being Julia,"[5658, 516, 26257, 63311, 16940, 6238, 6199, 232396, 8445, 21089, 90451, 29384, 66446, 3550, 18998, 47754, 7868, 112439]","[5658, 516, 26257, 63311, 16940, 6238, 6199, 232396, 8445, 21089, 90451, 29384, 66446, 3550, 18998, 47754, 7868, 112439]"
10068,Nine 1/2 Weeks,"[2295, 326, 60700, 8875, 11870, 16215, 2374, 1217752, 163851, 165458]","[2295, 326, 60700, 8875, 11870, 16215, 2374, 1217752, 163851, 165458]"
848,Dragonslayer,"[12688, 2275, 12689, 12690, 12691, 12692, 12693, 12694, 202466, 591881, 27762, 94807, 1074685, 993534, 1456409]","[12688, 2275, 12689, 12690, 12691, 12692, 12693, 12694, 202466, 591881, 27762, 94807, 1074685, 993534, 1456409]"
36811,The Last Station,"[5530, 290, 15735, 13242, 37058, 62105, 14432, 116312, 54464, 26860]","[5530, 290, 15735, 13242, 37058, 62105, 14432, 116312, 54464, 26860]"
522,Ed Wood,"[85, 2641, 520, 4687, 4004, 3173, 7132, 1532, 5170, 7133, 7134, 7136, 7137, 7138, 7139, 7140, 2141, 7141, 7142, 7143, 4452, 4171, 1916, 1218174, 154073, 27546, 4766, 97824, 15800, 136236, 1845156, 1408508, 16643, 53601, 218506, 162074, 1225788, 58354, 938149, 39430, 545, 156741, 58474, 41279, 141052, 22250, 554248, 100592, 1813575, 1196132, 12889, 3218, 1845370, 97856, 193063, 1174939, 1063614, 1683090, 157121, 1568976, 188377, 55959, 1375144, 34521, 1116141, 1116140, 149216, 1551605]","[85, 2641, 520, 4687, 4004, 3173, 7132, 1532, 5170, 7133, 7134, 7136, 7137, 7138, 7139, 7140, 2141, 7141, 7142, 7143, 4452, 4171, 1916, 1218174, 154073, 27546, 4766, 97824, 15800, 136236, 1845156, 1408508, 16643, 53601, 218506, 162074, 1225788, 58354, 938149, 39430, 545, 156741, 58474, 41279, 141052, 22250, 554248, 100592, 1813575, 1196132, 12889, 3218, 1845370, 97856, 193063, 1174939, 1063614, 1683090, 157121, 1568976, 188377, 55959, 1375144, 34521, 1116141, 1116140, 149216, 1551605]"
130150,Labor Day,"[16851, 204, 117885, 2219, 995198, 1094091, 9048, 19210, 18999, 31649, 965550, 87669, 1105079, 1647302, 112476, 968746, 1278724, 1175452, 111116]","[16851, 204, 117885, 2219, 995198, 1094091, 9048, 19210, 18999, 31649, 965550, 87669, 1105079, 1647302, 112476, 968746, 1278724, 1175452, 111116]"
12246,Mongol: The Rise of Genghis Khan,"[13275, 73774, 73775, 73777, 73776, 86625, 1207593, 1207594, 1207595, 1207596, 1207597, 1207598, 1207599, 1207600, 1207601, 1207602, 1207603, 1207604, 1207605, 1207606, 1207607, 1207608, 1207609, 1207610, 1207611, 1207612, 1207613]","[13275, 73774, 73775, 73777, 73776, 86625, 1207593, 1207594, 1207595, 1207596, 1207597, 1207598, 1207599, 1207600, 1207601, 1207602, 1207603, 1207604, 1207605, 1207606, 1207607, 1207608, 1207609, 1207610, 1207611, 1207612, 1207613]"
13809,RockNRolla,"[2983, 207, 20286, 17276, 2524, 17605, 10841, 9030, 23776, 59620, 12799, 16756, 83356, 43547, 76970, 8171, 6969]","[2983, 207, 20286, 17276, 2524, 17605, 10841, 9030, 23776, 59620, 12799, 16756, 83356, 43547, 76970, 8171, 6969]"
27380,Megaforce,"[13473, 36409, 1757, 14731, 9597, 30125, 1176592, 83610, 66225, 103572, 1605353, 1465268, 16659]","[13473, 36409, 1757, 14731, 9597, 30125, 1176592, 83610, 66225, 103572, 1605353, 1465268, 16659]"
10549,Hamlet,"[11181, 937, 1666, 29859, 204, 32357, 17483, 17328, 2157, 16927, 9191, 81598, 3151, 43138, 56650, 8318, 7904, 57461, 49813, 41742, 10017, 18998, 4786, 11857, 5309, 11859, 202520, 90546, 207549]","[11181, 937, 1666, 29859, 204, 32357, 17483, 17328, 2157, 16927, 9191, 81598, 3151, 43138, 56650, 8318, 7904, 57461, 49813, 41742, 10017, 18998, 4786, 11857, 5309, 11859, 202520, 90546, 207549]"
33870,Mao's Last Dancer,"[112161, 112162, 112163, 6720, 21089, 65871, 6677, 12536, 112165, 112166, 112168, 144081, 71052]","[112161, 112162, 112163, 6720, 21089, 65871, 6677, 12536, 112165, 112166, 112168, 144081, 71052]"
245703,Midnight Special,"[335, 1274508, 33192, 205, 1023139, 60875, 9880, 87954, 1133063, 167564, 1049830, 121718, 62784, 555652, 144160, 1460711, 141765, 1085709, 177403, 1291848, 1609622, 29932, 1374150, 31528, 60874, 1609623, 1609624, 1411644, 1609625, 97446, 1514160, 1227167, 1485541, 570706, 1158069, 1639803]","[335, 1274508, 33192, 205, 1023139, 60875, 9880, 87954, 1133063, 167564, 1049830, 121718, 62784, 555652, 144160, 1460711, 141765, 1085709, 177403, 1291848, 1609622, 29932, 1374150, 31528, 60874, 1609623, 1609624, 1411644, 1609625, 97446, 1514160, 1227167, 1485541, 570706, 1158069, 1639803]"
10739,Anything Else,"[1243, 21593, 6886, 8893, 518, 11669, 1374770, 43479, 5090, 1232496, 57514, 26473, 159879, 20388, 137386, 28005, 28022, 77644, 1571035, 1571036, 1089394, 1300853, 71813]","[1243, 21593, 6886, 8893, 518, 11669, 1374770, 43479, 5090, 1232496, 57514, 26473, 159879, 20388, 137386, 28005, 28022, 77644, 1571035, 1571036, 1089394, 1300853, 71813]"
127560,The Railway Man,"[225692, 5472, 1640, 201391, 2227, 1380467, 1380499, 1380509, 1014587, 1205488, 589650, 1205492, 1615809, 1380553, 969316, 75748, 1380560, 1380561, 1380562, 113650, 1380563, 1381317, 1381318, 1381319, 83283, 9195, 59119, 1205489, 1381322, 1381328, 3069, 1086523, 152523, 1163445]","[225692, 5472, 1640, 201391, 2227, 1380467, 1380499, 1380509, 1014587, 1205488, 589650, 1205492, 1615809, 1380553, 969316, 75748, 1380560, 1380561, 1380562, 113650, 1380563, 1381317, 1381318, 1381319, 83283, 9195, 59119, 1205489, 1381322, 1381328, 3069, 1086523, 152523, 1163445]"
37903,The White Ribbon,"[54948, 8198, 3934, 71374, 119065, 19123, 119067, 119068, 39249, 119070, 4618, 11610, 65054, 544666, 5844, 8800, 10243, 1643968, 119071, 113769, 26498, 4619, 932217, 1597840, 105775, 1193213, 1857277, 67010, 13738, 550554, 45948, 1857280, 1332652, 1857282, 1857284, 1857285, 1169516, 1134831, 1857288, 1742262, 1857290, 1857291, 1001676, 1857293, 1857294, 1857296, 1857298, 1742260, 1857299, 1857300, 1857301, 1857302, 1857303, 1857304, 1857305, 1857306, 1715683, 1857307, 1857308, 1857309, 1161728, 45953, 1724512, 1857312, 1817655, 548167, 1857313, 36463, 1857314, 1603081, 1210136, 1857315, 1857316, 1067143, 1322082, 1857317, 1857318, 1857319, 1857320, 1857321, 1857322, 1857323, 111762, 1857324]","[54948, 8198, 3934, 71374, 119065, 19123, 119067, 119068, 39249, 119070, 4618, 11610, 65054, 544666, 5844, 8800, 10243, 1643968, 119071, 113769, 26498, 4619, 932217, 1597840, 105775, 1193213, 1857277, 67010, 13738, 550554, 45948, 1857280, 1332652, 1857282, 1857284, 1857285, 1169516, 1134831, 1857288, 1742262, 1857290, 1857291, 1001676, 1857293, 1857294, 1857296, 1857298, 1742260, 1857299, 1857300, 1857301, 1857302, 1857303, 1857304, 1857305, 1857306, 1715683, 1857307, 1857308, 1857309, 1161728, 45953, 1724512, 1857312, 1817655, 548167, 1857313, 36463, 1857314, 1603081, 1210136, 1857315, 1857316, 1067143, 1322082, 1857317, 1857318, 1857319, 1857320, 1857321, 1857322, 1857323, 111762, 1857324]"
396152,Restoration,"[1615805, 1615806, 12714, 58793]","[1615805, 1615806, 12714, 58793]"
10017,The Wraith,"[6952, 11151, 6681, 1811, 545, 15661, 102403, 987082, 92822, 117148, 1298539, 131824, 50724, 152974, 1536858]","[6952, 11151, 6681, 1811, 545, 15661, 102403, 987082, 92822, 117148, 1298539, 131824, 50724, 152974, 1536858]"
11468,Salton Sea,"[5576, 7132, 6163, 40481, 6806, 57829, 2683, 133, 13549, 54634, 14592, 8655, 92857, 28778, 7470, 11160, 31715, 16937]","[5576, 7132, 6163, 40481, 6806, 57829, 2683, 133, 13549, 54634, 14592, 8655, 92857, 28778, 7470, 11160, 31715, 16937]"
193613,Metallica: Through the Never,"[122889, 37698, 57637, 69230, 69231, 1223435, 69233]","[122889, 37698, 57637, 69230, 69231, 1223435, 69233]"
17436,The Informers,"[879, 326, 2295, 1920, 20132, 55085, 7026, 6591, 6069, 17441, 76943, 51214, 51995, 19280, 95042, 85143, 59450, 55463, 76850, 1371240, 1371246, 1371260, 1371392]","[879, 326, 2295, 1920, 20132, 55085, 7026, 6591, 6069, 17441, 76943, 51214, 51995, 19280, 95042, 85143, 59450, 55463, 76850, 1371240, 1371246, 1371260, 1371392]"
43434,Carlos,"[25616, 16811, 67345, 139161, 1117770, 134417, 71514, 53435, 2339, 1117771, 1117772, 1117773, 1117774, 1117775, 2343, 1117776, 1117777, 134416, 1117778, 49204, 38371, 6264, 1128383]","[25616, 16811, 67345, 139161, 1117770, 134417, 71514, 53435, 2339, 1117771, 1117772, 1117773, 1117774, 1117775, 2343, 1117776, 1117777, 134416, 1117778, 49204, 38371, 6264, 1128383]"
31166,I Come with the Rain,"[2299, 13550, 12670, 25002, 113388, 78869]","[2299, 13550, 12670, 25002, 113388, 78869]"
69848,One Man's Hero,"[13022, 22462, 1244058, 11889, 18993, 1384967, 111837, 1219524, 210065, 109667, 29459, 16433, 33712, 537, 1479557]","[13022, 22462, 1244058, 11889, 18993, 1384967, 111837, 1219524, 210065, 109667, 29459, 16433, 33712, 537, 1479557]"
8408,Day of the Dead,"[54853, 54854, 54855, 54856, 54857, 54858, 54859, 994134, 170150, 15057, 1090356, 107373, 59287, 31118, 1090362, 1813083, 1813084, 96021, 1813087, 1813088, 1419418, 1217615, 1813093, 1813094, 1813098, 1766863, 1813099, 1452428, 1464484, 1203390, 91319, 1813102, 1813103, 1813104, 1389928, 1813105, 107372, 104044, 1636797]","[54853, 54854, 54855, 54856, 54857, 54858, 54859, 994134, 170150, 15057, 1090356, 107373, 59287, 31118, 1090362, 1813083, 1813084, 96021, 1813087, 1813088, 1419418, 1217615, 1813093, 1813094, 1813098, 1766863, 1813099, 1452428, 1464484, 1203390, 91319, 1813102, 1813103, 1813104, 1389928, 1813105, 107372, 104044, 1636797]"
332411,I Am Wrath,"[8891, 22227, 28412, 65871, 117437, 131006, 37149, 1610300, 1502244, 1473959, 78335, 1375146]","[8891, 22227, 28412, 65871, 117437, 131006, 37149, 1610300, 1502244, 1473959, 78335, 1375146]"
9389,Renaissance,"[8784, 2462, 6979, 378, 65, 743, 1059105, 1059106, 544659, 1295637, 1180477, 1619468, 1409656, 28848, 590963]","[8784, 2462, 6979, 378, 65, 743, 1059105, 1059106, 544659, 1295637, 1180477, 1619468, 1409656, 28848, 590963]"
9626,Red Sonja,"[1100, 921, 45378, 39782, 58210, 653, 10942, 1229106, 55654, 120016, 141117, 22796, 51840, 25066, 1231662, 1490390, 70947]","[1100, 921, 45378, 39782, 58210, 653, 10942, 1229106, 55654, 120016, 141117, 22796, 51840, 25066, 1231662, 1490390, 70947]"
75638,Red Lights,"[10205, 380, 2037, 550843, 13014, 20810, 79124, 104561, 39659, 990278, 440879, 19803, 17356, 495384, 1394373, 59039, 174708, 1026218]","[10205, 380, 2037, 550843, 13014, 20810, 79124, 104561, 39659, 990278, 440879, 19803, 17356, 495384, 1394373, 59039, 174708, 1026218]"
8363,Superbad,"[21007, 39995, 54691, 19278, 19274, 54692, 54693, 53208, 21131, 18472, 54694, 54695, 54696, 54697, 54698, 54699, 54700, 54701, 54702, 43372, 54703, 54704, 54705, 54706, 54708, 54709, 54710, 54711, 38582, 54712, 54713, 41089, 54714, 54715, 54716, 53607, 54717, 54718, 54719, 54720, 54721, 54722, 54723, 54724, 54725, 54726, 54727, 54728, 54729, 54730, 54731, 54732, 1116282]","[21007, 39995, 54691, 19278, 19274, 54692, 54693, 53208, 21131, 18472, 54694, 54695, 54696, 54697, 54698, 54699, 54700, 54701, 54702, 43372, 54703, 54704, 54705, 54706, 54708, 54709, 54710, 54711, 38582, 54712, 54713, 41089, 54714, 54715, 54716, 53607, 54717, 54718, 54719, 54720, 54721, 54722, 54723, 54724, 54725, 54726, 54727, 54728, 54729, 54730, 54731, 54732, 1116282]"
15670,Madea Goes to Jail,"[80602, 15543, 84206, 2395, 84208, 63522, 19492, 20491, 78739, 78738, 84209, 1633323, 1536389, 1790660]","[80602, 15543, 84206, 2395, 84208, 63522, 19492, 20491, 78739, 78738, 84209, 1633323, 1536389, 1790660]"
290555,Wolves,"[117642, 429, 95638, 230, 543990, 70441, 207491, 563643]","[117642, 429, 95638, 230, 543990, 70441, 207491, 563643]"
8328,Step Up 2: The Streets,"[54499, 58368, 54500, 54502, 54503, 54504, 54505, 54506, 1189078, 232499, 54515, 63674, 38673]","[54499, 58368, 54500, 54502, 54503, 54504, 54505, 54506, 1189078, 232499, 54515, 63674, 38673]"
10982,Hoodwinked!,"[1813, 515, 26485, 9657, 18471, 28010, 336, 9046, 43120, 61373, 427964, 77089, 78798, 61379, 61372]","[1813, 515, 26485, 9657, 18471, 28010, 336, 9046, 43120, 61373, 427964, 77089, 78798, 61379, 61372]"
205,Hotel Rwanda,"[1896, 2598, 1733, 2607, 73421, 1003, 2602, 2599, 2600, 2603, 2606, 2608, 832, 2609, 1567414, 134766, 1012463, 2612, 2482, 2613, 2614, 2619, 2617, 32562, 2618, 2620, 1821650, 1821664]","[1896, 2598, 1733, 2607, 73421, 1003, 2602, 2599, 2600, 2603, 2606, 2608, 832, 2609, 1567414, 134766, 1012463, 2612, 2482, 2613, 2614, 2619, 2617, 32562, 2618, 2620, 1821650, 1821664]"
1620,Hitman,"[18082, 15336, 18182, 17343, 4455, 31166, 18183, 45849, 25078, 12983, 9140]","[18082, 15336, 18182, 17343, 4455, 31166, 18183, 45849, 25078, 12983, 9140]"
175541,Black Nativity,"[2178, 9780, 15565, 8169, 512316, 84933, 104779, 6198, 1085146]","[2178, 9780, 15565, 8169, 512316, 84933, 104779, 6198, 1085146]"
241254,The Prince,"[62, 12261, 3036, 84698, 137424, 112013, 62644, 1280, 139197, 1363621, 66579, 125332, 1363622, 1363623, 51670, 1388479, 1388480, 1388482, 1006733, 1388484, 1388485, 1388486, 1113450, 1267285, 1561814]","[62, 12261, 3036, 84698, 137424, 112013, 62644, 1280, 139197, 1363621, 66579, 125332, 1363622, 1363623, 51670, 1388479, 1388480, 1388482, 1006733, 1388484, 1388485, 1388486, 1113450, 1267285, 1561814]"
31932,City of Ghosts,"[2876, 3085, 11317, 16927, 1640, 9827, 586101, 90519, 1795278]","[2876, 3085, 11317, 16927, 1640, 9827, 586101, 90519, 1795278]"
1933,The Others,"[2227, 2040, 20051, 20052, 20053, 20054, 20055, 20056, 20057, 20058, 20059, 20060, 58068]","[2227, 2040, 20051, 20052, 20053, 20054, 20055, 20056, 20057, 20058, 20059, 20060, 58068]"
679,Aliens,"[10205, 2712, 1736, 781, 2714, 10206, 2053, 10207, 3981, 10208, 6576, 10212, 10209, 10210, 10211, 10213, 1340211, 748, 1817689, 1653085, 84890, 1230759, 1179692, 96991, 1077325, 141014]","[10205, 2712, 1736, 781, 2714, 10206, 2053, 10207, 3981, 10208, 6576, 10212, 10209, 10210, 10211, 10213, 1340211, 748, 1817689, 1653085, 84890, 1230759, 1179692, 96991, 1077325, 141014]"
11113,My Fair Lady,"[1932, 35321, 12727, 15387, 3366, 140914, 6609, 89895, 95263, 126656]","[1932, 35321, 12727, 15387, 3366, 140914, 6609, 89895, 95263, 126656]"
3597,I Know What You Did Last Summer,"[33259, 11863, 11864, 33260, 20751, 16478, 17348, 8256, 33262, 33269, 33271]","[33259, 11863, 11864, 33260, 20751, 16478, 17348, 8256, 33262, 33269, 33271]"
193893,Let's Be Cops,"[543505, 87822, 19961, 71403, 19655, 298410, 1271, 1251286, 118754, 1214835, 174133, 1094160, 80618, 232749, 1381388, 56448, 118593, 1381389, 1381393, 1381394, 1371098, 1381396, 1381406, 1381473, 1381474, 1370799, 1044954, 1381475, 1381476, 1381477, 1381478, 1272952, 97845, 1381479, 1381480, 1381481, 1381491, 1381492, 1381493, 558899, 1381494, 1205578, 1381627, 1381628, 1381630, 1083987, 163839, 1381649, 1381651, 1381663, 1381665, 1381670, 1381671, 1381672, 1381673, 1381675, 1381688, 128207, 983700, 113506, 1381695, 1381698, 172156, 1264, 1381706, 1381712, 1381720, 1381721, 80634, 1254366, 1381725, 1381726, 208316, 1285499]","[543505, 87822, 19961, 71403, 19655, 298410, 1271, 1251286, 118754, 1214835, 174133, 1094160, 80618, 232749, 1381388, 56448, 118593, 1381389, 1381393, 1381394, 1371098, 1381396, 1381406, 1381473, 1381474, 1370799, 1044954, 1381475, 1381476, 1381477, 1381478, 1272952, 97845, 1381479, 1381480, 1381481, 1381491, 1381492, 1381493, 558899, 1381494, 1205578, 1381627, 1381628, 1381630, 1083987, 163839, 1381649, 1381651, 1381663, 1381665, 1381670, 1381671, 1381672, 1381673, 1381675, 1381688, 128207, 983700, 113506, 1381695, 1381698, 172156, 1264, 1381706, 1381712, 1381720, 1381721, 80634, 1254366, 1381725, 1381726, 208316, 1285499]"
9675,Sideways,"[13242, 19159, 12519, 25540, 57823, 14984, 162342, 109740, 1127469, 177131, 83781, 17837, 14105, 12545, 22132, 12075, 1571681, 1571682]","[13242, 19159, 12519, 25540, 57823, 14984, 162342, 109740, 1127469, 177131, 83781, 17837, 14105, 12545, 22132, 12075, 1571681, 1571682]"
